axis,axis_bin,axis_min,axis_max,par_0,par_1,par_2,err_0,err_1,err_2,bootstraps_0,bootstraps_1,bootstraps_2
q2,0,1.0000007152557373,1.3398075580596922,0.04109269380569458,6.249999406904294e-10,-8.749999613755222e-10,0.008272698149085045,7.806247315222947e-10,4.841229084284748e-10,"[0.04146123 0.04467471 0.04845579 0.04308448 0.04569791 0.0409658
 0.02859917 0.03608733 0.05003502 0.02486156 0.04370402 0.04165518
 0.05283636 0.03599863 0.03788562 0.03277733 0.04555295 0.0448988
 0.03456164 0.03710508 0.03723397 0.04683611 0.04720133 0.03542178
 0.04360771 0.03336388 0.03187469 0.03679508 0.0281888  0.04434325
 0.05324844 0.06595261]","[-1.e-09  1.e-09  1.e-09  1.e-09  1.e-09  1.e-09  1.e-09  1.e-09  1.e-09
  1.e-09  1.e-09 -1.e-09  1.e-09  1.e-09  1.e-09  1.e-09  1.e-09  1.e-09
 -1.e-09  1.e-09  1.e-09  1.e-09 -1.e-09  1.e-09  1.e-09  1.e-09  1.e-09
  1.e-09  1.e-09 -1.e-09 -1.e-09  1.e-09]","[-1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09
 -1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09
 -1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09  1.e-09 -1.e-09
 -1.e-09  1.e-09 -1.e-09 -1.e-09 -1.e-09]"
q2,1,1.3398075580596922,1.5733779430389403,0.01603442057967186,-9.92497861673769e-10,9.92497861673769e-10,0.006609744857996702,4.177027126961441e-11,4.177027126961441e-11,"[0.01531455 0.0088413  0.02473629 0.01287994 0.01954431 0.01505835
 0.02563333 0.01468648 0.01260034 0.00962165 0.0149125  0.02365256
 0.01882753 0.00101693 0.01302637 0.00983084 0.02051495 0.0212134
 0.01330629 0.00975662 0.00773118 0.01670648 0.01783056 0.02834954
 0.02335728 0.01233975 0.00097497 0.0186754  0.01944978 0.014795
 0.02494696 0.02297006]","[-1.000000e-09 -1.000000e-09 -1.000000e-09 -1.000000e-09 -1.000000e-09
 -1.000000e-09 -1.000000e-09 -1.000000e-09 -1.000000e-09 -1.000000e-09
 -1.000000e-09 -1.000000e-09 -1.000000e-09 -1.000000e-09 -1.000000e-09
 -1.000000e-09 -1.000000e-09 -1.000000e-09 -1.000000e-09 -7.599308e-10
 -1.000000e-09 -1.000000e-09 -1.000000e-09 -1.000000e-09 -1.000000e-09
 -1.000000e-09 -1.000000e-09 -1.000000e-09 -1.000000e-09 -1.000000e-09
 -1.000000e-09 -1.000000e-09]","[1.000000e-09 1.000000e-09 1.000000e-09 1.000000e-09 1.000000e-09
 1.000000e-09 1.000000e-09 1.000000e-09 1.000000e-09 1.000000e-09
 1.000000e-09 1.000000e-09 1.000000e-09 1.000000e-09 1.000000e-09
 1.000000e-09 1.000000e-09 1.000000e-09 1.000000e-09 7.599308e-10
 1.000000e-09 1.000000e-09 1.000000e-09 1.000000e-09 1.000000e-09
 1.000000e-09 1.000000e-09 1.000000e-09 1.000000e-09 1.000000e-09
 1.000000e-09 1.000000e-09]"
q2,2,1.5733779430389403,1.8664683341979984,0.03156690299510956,-5.269033542809609e-10,-7.769033749660537e-10,0.0069636632688343525,8.317014299485948e-10,6.047938816422516e-10,"[0.04215973 0.01881215 0.04104143 0.0384414  0.03696753 0.02799303
 0.02611634 0.03770001 0.01825486 0.0292892  0.03256206 0.03008332
 0.03486343 0.02711555 0.03214449 0.03661442 0.04040315 0.03388979
 0.03736653 0.03387158 0.03904656 0.03127757 0.01766223 0.02115379
 0.03088617 0.01971241 0.02650708 0.03455061 0.03990731 0.0263363
 0.03736001 0.03005094]","[-9.9999997e-10  9.9999997e-10  9.9999997e-10 -9.9999997e-10
 -9.9999997e-10  9.9999997e-10 -9.9999997e-10 -9.9999997e-10
 -9.9999997e-10 -9.9999997e-10 -9.9999997e-10  9.9999997e-10
 -9.9999997e-10 -9.9999997e-10 -9.9999997e-10  9.9999997e-10
 -9.9999997e-10 -9.9999997e-10 -9.9999997e-10 -9.9999997e-10
 -9.9999997e-10 -9.9999997e-10 -9.9999997e-10 -9.9999997e-10
 -9.9999997e-10  9.9999997e-10  1.3909145e-10 -9.9999997e-10
 -9.9999997e-10  9.9999997e-10 -9.9999997e-10 -9.9999997e-10]","[-9.9999997e-10 -9.9999997e-10 -9.9999997e-10 -9.9999997e-10
 -9.9999997e-10 -9.9999997e-10 -9.9999997e-10 -9.9999997e-10
 -9.9999997e-10 -9.9999997e-10 -9.9999997e-10 -9.9999997e-10
 -9.9999997e-10  9.9999997e-10  9.9999997e-10 -9.9999997e-10
 -9.9999997e-10 -9.9999997e-10  9.9999997e-10 -9.9999997e-10
 -9.9999997e-10 -9.9999997e-10 -9.9999997e-10 -9.9999997e-10
 -9.9999997e-10 -9.9999997e-10  1.3909145e-10 -9.9999997e-10
 -9.9999997e-10 -9.9999997e-10 -9.9999997e-10 -9.9999997e-10]"
q2,3,1.8664683341979984,2.3210135459899903,0.05998232215642929,-8.235046533577872e-10,-3.749999755164879e-10,0.008027628995478153,5.510952805209968e-10,9.270247347537008e-10,"[0.06114744 0.06677854 0.07921139 0.06955181 0.05145024 0.06580397
 0.07062808 0.04581117 0.06742539 0.05010109 0.05704575 0.05746963
 0.0649168  0.05963332 0.05263776 0.05402565 0.06774803 0.05169963
 0.05586421 0.05990113 0.0615688  0.05830716 0.07449569 0.06176891
 0.06262275 0.05970898 0.0518179  0.06691956 0.06428313 0.05400459
 0.04762896 0.04745687]","[-1.000000e-09 -1.000000e-09 -1.000000e-09 -1.000000e-09 -1.000000e-09
 -1.000000e-09 -1.000000e-09 -1.000000e-09 -1.000000e-09  1.000000e-09
 -1.000000e-09 -1.000000e-09 -1.000000e-09 -1.000000e-09  6.478503e-10
 -1.000000e-09 -1.000000e-09 -1.000000e-09 -1.000000e-09  1.000000e-09
 -1.000000e-09 -1.000000e-09 -1.000000e-09 -1.000000e-09 -1.000000e-09
 -1.000000e-09 -1.000000e-09 -1.000000e-09 -1.000000e-09 -1.000000e-09
 -1.000000e-09 -1.000000e-09]","[-1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09  1.e-09  1.e-09
 -1.e-09 -1.e-09 -1.e-09  1.e-09  1.e-09 -1.e-09  1.e-09 -1.e-09  1.e-09
 -1.e-09 -1.e-09 -1.e-09 -1.e-09  1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09
  1.e-09 -1.e-09  1.e-09 -1.e-09  1.e-09]"
q2,4,2.3210135459899903,4.740612983703613,0.02809678018093109,-6.938122298905114e-10,7.461097295546892e-10,0.005885627120733261,7.119815292888632e-10,6.563670162940127e-10,"[0.02151294 0.02587954 0.01964453 0.03067084 0.03545296 0.02853255
 0.03068663 0.01967945 0.02344538 0.02026561 0.03325489 0.03094266
 0.02002756 0.03199028 0.03589233 0.03312515 0.02217275 0.01633343
 0.02620674 0.02798313 0.03444366 0.03123652 0.02859268 0.0360312
 0.02306096 0.02331187 0.03800063 0.03064445 0.02846045 0.02884766
 0.02428517 0.03848232]","[ 8.3027624e-10 -9.9999997e-10 -9.9999997e-10 -9.9999997e-10
 -9.9999997e-10  9.8807451e-10 -9.9999997e-10 -9.9999997e-10
 -9.9999997e-10 -9.9999997e-10 -9.9999997e-10  9.7965736e-10
 -9.9999997e-10 -9.9999997e-10 -9.9999997e-10 -9.9999997e-10
 -9.9999997e-10 -9.9999997e-10 -9.9999997e-10 -9.9999997e-10
 -9.9999997e-10 -9.9999997e-10 -9.9999997e-10 -9.9999997e-10
 -9.9999997e-10 -9.9999997e-10 -9.9999997e-10 -9.9999997e-10
 -9.9999997e-10 -9.9999997e-10  9.9999997e-10  9.9999997e-10]","[ 8.3027624e-10  9.9999997e-10  9.9999997e-10  9.9999997e-10
 -9.9999997e-10  9.9999997e-10  9.9999997e-10 -9.7510600e-10
  9.9999997e-10  9.9999997e-10  9.9999997e-10 -9.7965736e-10
  9.9999997e-10  9.9999997e-10  9.9999997e-10  9.9999997e-10
 -9.9999997e-10  9.9999997e-10  9.9999997e-10  9.9999997e-10
  9.9999997e-10  9.9999997e-10  9.9999997e-10  9.9999997e-10
  9.9999997e-10  9.9999997e-10  9.9999997e-10  9.9999997e-10
  9.9999997e-10  9.9999997e-10  9.9999997e-10  9.9999997e-10]"
x,0,0.10681463778018953,0.17897353768348695,0.027204018086194992,-5.017048443356487e-10,-4.365549033380489e-10,0.00655158469453454,8.612725532763932e-10,8.98642438240671e-10,"[0.03876312 0.02869389 0.02464905 0.0360519  0.02425608 0.01269982
 0.02129701 0.02270301 0.02341001 0.02851046 0.02967454 0.02150251
 0.03678596 0.02496965 0.03524239 0.03009124 0.03389249 0.02400252
 0.02572563 0.02443938 0.02570828 0.03056612 0.04075849 0.03114874
 0.02564252 0.02851212 0.01531173 0.01686707 0.03310865 0.01801659
 0.02882756 0.02870007]","[-1.000000e-09  1.000000e-09 -1.000000e-09 -1.000000e-09 -1.000000e-09
 -9.742422e-10 -1.000000e-09 -1.000000e-09 -1.000000e-09 -1.000000e-09
  1.000000e-09 -1.000000e-09 -1.000000e-09 -1.000000e-09 -1.000000e-09
 -1.000000e-09  1.000000e-09 -1.000000e-09  9.499290e-10 -1.000000e-09
 -1.000000e-09 -1.000000e-09 -1.000000e-09  9.697579e-10  1.000000e-09
 -1.000000e-09 -1.000000e-09 -1.000000e-09  1.000000e-09  1.000000e-09
 -1.000000e-09 -1.000000e-09]","[-1.000000e-09 -1.000000e-09 -1.000000e-09 -1.000000e-09 -1.000000e-09
 -1.000000e-09 -1.000000e-09 -1.000000e-09  1.000000e-09 -1.000000e-09
 -1.000000e-09 -1.000000e-09  1.000000e-09  1.000000e-09 -1.000000e-09
 -1.000000e-09  1.000000e-09 -1.000000e-09  1.000000e-09 -1.000000e-09
  1.000000e-09  1.000000e-09 -1.000000e-09 -9.697579e-10 -1.000000e-09
 -1.000000e-09  1.000000e-09 -1.000000e-09 -1.000000e-09 -1.000000e-09
  1.000000e-09 -1.000000e-09]"
x,1,0.17897353768348695,0.22881350517272955,0.042066872119903564,-6.906861194089231e-10,-9.397695954760366e-10,0.009161482565104961,7.188686312886716e-10,3.353482769252736e-10,"[0.04803279 0.04267197 0.05025672 0.03337971 0.04576082 0.0476841
 0.06179169 0.02900856 0.03921767 0.05556327 0.03004419 0.03427507
 0.04334211 0.04725513 0.03181572 0.04804989 0.02073799 0.04990901
 0.02715641 0.04830897 0.03663497 0.03137713 0.04387548 0.04886526
 0.03838678 0.0366953  0.04428862 0.03565194 0.04693988 0.04321127
 0.05022866 0.05572274]","[-1.000000e-09 -1.000000e-09 -1.000000e-09 -1.000000e-09  9.706737e-10
 -1.000000e-09 -1.000000e-09 -1.000000e-09 -1.000000e-09  1.000000e-09
 -1.000000e-09 -1.000000e-09 -1.000000e-09 -1.000000e-09 -1.000000e-09
  1.000000e-09 -1.000000e-09  9.273707e-10 -1.000000e-09 -1.000000e-09
 -1.000000e-09 -1.000000e-09 -1.000000e-09  1.000000e-09 -1.000000e-09
 -1.000000e-09 -1.000000e-09 -1.000000e-09 -1.000000e-09 -1.000000e-09
 -1.000000e-09 -1.000000e-09]","[-1.000000e-09 -1.000000e-09 -1.000000e-09 -1.000000e-09 -1.000000e-09
 -1.000000e-09 -1.000000e-09 -1.000000e-09 -1.000000e-09 -1.000000e-09
 -1.000000e-09 -1.000000e-09 -1.000000e-09 -1.000000e-09 -1.000000e-09
 -1.000000e-09 -1.000000e-09  9.273707e-10 -1.000000e-09 -1.000000e-09
 -1.000000e-09 -1.000000e-09 -1.000000e-09 -1.000000e-09 -1.000000e-09
 -1.000000e-09 -1.000000e-09 -1.000000e-09 -1.000000e-09 -1.000000e-09
 -1.000000e-09 -1.000000e-09]"
x,2,0.22881350517272955,0.2793258249759674,0.03235503286123276,-7.90330578759324e-10,4.699773348271208e-10,0.00744494516402483,5.726665808225562e-10,8.632654591167466e-10,"[0.03685189 0.04119406 0.03692866 0.01949077 0.04433761 0.03819
 0.03391083 0.02532899 0.02847859 0.0315479  0.03465553 0.01924643
 0.03682205 0.01649818 0.03174192 0.03178964 0.0351542  0.0256774
 0.04836344 0.03556805 0.02519376 0.02363956 0.03858775 0.04155604
 0.02210128 0.03242942 0.03700449 0.03847244 0.02747444 0.03733007
 0.02993972 0.0298559 ]","[-1.000000e-09 -1.000000e-09 -1.000000e-09 -1.000000e-09 -1.000000e-09
 -1.000000e-09 -1.000000e-09 -1.000000e-09 -1.000000e-09 -1.000000e-09
 -1.000000e-09 -3.970208e-12 -1.000000e-09  9.877433e-10 -1.000000e-09
 -1.000000e-09 -1.000000e-09 -1.000000e-09 -1.000000e-09 -1.000000e-09
 -1.000000e-09 -1.000000e-09 -1.000000e-09 -1.000000e-09 -1.000000e-09
  7.688926e-10 -1.000000e-09 -1.000000e-09 -1.000000e-09 -1.000000e-09
 -1.000000e-09  9.567537e-10]","[ 1.000000e-09  1.000000e-09  1.000000e-09  1.000000e-09  1.000000e-09
 -1.000000e-09  1.000000e-09  1.000000e-09  1.000000e-09  1.000000e-09
  1.000000e-09 -3.970208e-12  1.000000e-09  1.000000e-09  1.000000e-09
 -1.000000e-09  1.000000e-09  1.000000e-09  1.000000e-09  1.000000e-09
  1.000000e-09  1.000000e-09  1.000000e-09 -1.000000e-09  1.000000e-09
 -1.000000e-09 -1.000000e-09  1.000000e-09 -1.000000e-09 -1.000000e-09
  1.000000e-09 -9.567537e-10]"
x,3,0.2793258249759674,0.34113137722015385,0.026752425357699394,2.256697745339764e-10,5.00496089017588e-10,0.008355122990906239,9.582062920898693e-10,8.65170046715491e-10,"[0.04158651 0.03815961 0.0124533  0.03431047 0.03080587 0.03688227
 0.02092089 0.00804509 0.02331477 0.03100587 0.03122209 0.02093291
 0.03272837 0.02361199 0.01822522 0.02372515 0.02488777 0.02579818
 0.03315818 0.01795933 0.03338683 0.01201499 0.02243314 0.0324766
 0.04022632 0.0363027  0.0332868  0.02456252 0.022703   0.03086451
 0.01883559 0.01925079]","[ 9.9999997e-10 -9.9999997e-10 -9.8412356e-10  9.9999997e-10
 -9.9999997e-10 -9.9999997e-10  9.9999997e-10  9.9999997e-10
 -9.9999997e-10  9.9999997e-10 -9.9999997e-10  9.9999997e-10
  2.0555649e-10 -9.9999997e-10  9.9999997e-10 -9.9999997e-10
  9.9999997e-10  9.9999997e-10  9.9999997e-10  9.9999997e-10
  9.9999997e-10  9.9999997e-10  9.9999997e-10  9.9999997e-10
 -9.9999997e-10  9.9999997e-10 -9.9999997e-10  9.9999997e-10
 -9.9999997e-10  9.9999997e-10  9.9999997e-10 -9.9999997e-10]","[ 1.000000e-09  1.000000e-09 -9.841236e-10 -1.000000e-09 -1.000000e-09
  1.000000e-09  1.000000e-09  1.000000e-09  1.000000e-09  1.000000e-09
  1.000000e-09  1.000000e-09 -1.000000e-09  1.000000e-09  1.000000e-09
  1.000000e-09  1.000000e-09 -1.000000e-09 -1.000000e-09  1.000000e-09
  1.000000e-09  1.000000e-09  1.000000e-09 -1.000000e-09  1.000000e-09
  1.000000e-09  1.000000e-09  1.000000e-09  1.000000e-09  1.000000e-09
 -1.000000e-09  1.000000e-09]"
x,4,0.34113137722015385,0.6005192399024963,0.04739741235971451,-9.379481635818365e-10,9.316214466537076e-10,0.008132481016218662,3.4548972016601454e-10,3.484683930299326e-10,"[0.04908828 0.04538909 0.03837098 0.03836991 0.05469712 0.04956653
 0.05274475 0.06936992 0.0559351  0.04624159 0.04075702 0.05736939
 0.04308871 0.05010151 0.04848024 0.03165369 0.0542166  0.05289504
 0.05197128 0.04495531 0.04626034 0.0479794  0.05663826 0.04023552
 0.02563729 0.04564635 0.0538828  0.04553639 0.03815524 0.04251835
 0.0506084  0.04835679]","[-1.00000e-09 -1.00000e-09 -1.00000e-09 -1.00000e-09 -1.00000e-09
 -1.00000e-09 -1.00000e-09 -1.00000e-09  9.85657e-10 -1.00000e-09
 -1.00000e-09 -1.00000e-09 -1.00000e-09 -1.00000e-09 -1.00000e-09
 -1.00000e-09 -1.00000e-09 -1.00000e-09 -1.00000e-09 -1.00000e-09
 -1.00000e-09 -1.00000e-09 -1.00000e-09 -1.00000e-09 -1.00000e-09
 -1.00000e-09 -1.00000e-09 -1.00000e-09 -1.00000e-09 -1.00000e-09
 -1.00000e-09 -1.00000e-09]","[ 1.00000e-09  1.00000e-09  1.00000e-09  1.00000e-09  1.00000e-09
 -1.00000e-09  8.11886e-10  1.00000e-09  1.00000e-09  1.00000e-09
  1.00000e-09  1.00000e-09  1.00000e-09  1.00000e-09  1.00000e-09
  1.00000e-09  1.00000e-09  1.00000e-09  1.00000e-09  1.00000e-09
  1.00000e-09  1.00000e-09  1.00000e-09  1.00000e-09  1.00000e-09
  1.00000e-09  1.00000e-09  1.00000e-09  1.00000e-09  1.00000e-09
  1.00000e-09  1.00000e-09]"
z,0,0.1212601587176323,0.25986472964286805,0.024132195860147476,9.378782195312851e-10,9.35674870916614e-10,0.007525471970438957,3.37660205351753e-10,3.478057564176851e-10,"[0.01825052 0.03460271 0.00407417 0.02598421 0.02713637 0.03382334
 0.01933512 0.0205517  0.01261998 0.02959551 0.01651583 0.02692532
 0.02329996 0.0309635  0.03646345 0.00938768 0.02499947 0.03241044
 0.02998601 0.02836062 0.02951324 0.02900285 0.0120646  0.01895935
 0.02908587 0.01925094 0.02756537 0.01879703 0.02356524 0.02372527
 0.03065048 0.02476409]","[ 1.000000e-09  1.000000e-09 -9.415998e-10  1.000000e-09  1.000000e-09
  1.000000e-09  1.000000e-09  9.537025e-10  1.000000e-09  1.000000e-09
  1.000000e-09  1.000000e-09  1.000000e-09  1.000000e-09  1.000000e-09
  1.000000e-09  1.000000e-09  1.000000e-09  1.000000e-09  1.000000e-09
  1.000000e-09  1.000000e-09  1.000000e-09  1.000000e-09  1.000000e-09
  1.000000e-09  1.000000e-09  1.000000e-09  1.000000e-09  1.000000e-09
  1.000000e-09  1.000000e-09]","[ 1.000000e-09  1.000000e-09  9.415998e-10  1.000000e-09  1.000000e-09
  1.000000e-09  1.000000e-09 -1.000000e-09  1.000000e-09  1.000000e-09
  1.000000e-09  1.000000e-09  1.000000e-09  1.000000e-09  1.000000e-09
  1.000000e-09  1.000000e-09  1.000000e-09  1.000000e-09  1.000000e-09
  1.000000e-09  1.000000e-09  1.000000e-09  1.000000e-09  1.000000e-09
  1.000000e-09  1.000000e-09  1.000000e-09  1.000000e-09  1.000000e-09
  1.000000e-09  1.000000e-09]"
z,1,0.25986472964286805,0.3339407861232757,0.041689757257699966,-5.639788636102594e-10,-4.360210525966579e-10,0.006168130785226822,8.240387816549344e-10,8.983305765930538e-10,"[0.03130969 0.04345701 0.04583549 0.03374028 0.03378921 0.04129092
 0.04496957 0.04273292 0.04828695 0.03960828 0.03720449 0.0450669
 0.04602627 0.04784973 0.04607752 0.04200882 0.03752941 0.03599584
 0.04523615 0.04055685 0.04873565 0.04390045 0.05910943 0.04257366
 0.04273134 0.04033063 0.04910682 0.03559055 0.03760324 0.04331161
 0.0358165  0.02669001]","[ 1.000000e-09 -1.000000e-09 -1.000000e-09 -1.000000e-09  1.000000e-09
 -1.000000e-09 -1.000000e-09 -1.000000e-09 -1.000000e-09 -1.000000e-09
 -1.000000e-09 -1.000000e-09 -1.000000e-09  9.526755e-10 -1.000000e-09
 -1.000000e-09  1.000000e-09 -1.000000e-09 -1.000000e-09 -1.000000e-09
 -1.000000e-09  1.000000e-09 -1.000000e-09 -1.000000e-09 -1.000000e-09
 -1.000000e-09  1.000000e-09  1.000000e-09 -1.000000e-09 -1.000000e-09
 -1.000000e-09 -1.000000e-09]","[-1.000000e-09 -1.000000e-09  1.000000e-09 -1.000000e-09 -1.000000e-09
 -1.000000e-09 -1.000000e-09 -1.000000e-09 -1.000000e-09  1.000000e-09
 -1.000000e-09 -1.000000e-09 -1.000000e-09 -9.526755e-10 -1.000000e-09
  1.000000e-09 -1.000000e-09 -1.000000e-09 -1.000000e-09 -1.000000e-09
  1.000000e-09 -1.000000e-09 -1.000000e-09  1.000000e-09  1.000000e-09
 -1.000000e-09 -1.000000e-09  1.000000e-09  1.000000e-09 -1.000000e-09
  1.000000e-09 -1.000000e-09]"
z,2,0.3339407861232757,0.4002123355865479,0.03889741003513336,-9.999999717180685e-10,4.994648028500137e-10,0.00746927922591567,0.0,8.657214944918223e-10,"[0.0284292  0.03936526 0.04572274 0.03418131 0.04541712 0.03360189
 0.03568838 0.03034778 0.04167414 0.02637306 0.02865918 0.03603559
 0.04038702 0.04468928 0.0362008  0.03444149 0.03495382 0.03756739
 0.03620548 0.0336149  0.03475752 0.05254913 0.03332242 0.04860687
 0.04598551 0.04485267 0.03846199 0.03871759 0.02806965 0.05344923
 0.05379748 0.04859115]","[-1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09
 -1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09
 -1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09
 -1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09]","[ 1.000000e-09  1.000000e-09  1.000000e-09  1.000000e-09  1.000000e-09
 -1.000000e-09  1.000000e-09  1.000000e-09 -1.000000e-09 -1.000000e-09
  1.000000e-09  1.000000e-09  1.000000e-09  1.000000e-09 -1.000000e-09
  1.000000e-09  1.000000e-09 -1.000000e-09  1.000000e-09  1.000000e-09
  1.000000e-09  1.000000e-09  9.828743e-10  1.000000e-09  1.000000e-09
 -1.000000e-09  1.000000e-09 -1.000000e-09  1.000000e-09  1.000000e-09
 -1.000000e-09  1.000000e-09]"
z,3,0.4002123355865479,0.4736196458339691,0.04368447884917259,-6.249999406904294e-10,8.749999613755222e-10,0.006156458519399166,7.806247315222947e-10,4.841229084284748e-10,"[0.04431627 0.0437409  0.05492892 0.04108594 0.03976722 0.03611424
 0.03725585 0.03836633 0.0384494  0.03457233 0.04986857 0.03614824
 0.04282502 0.05017904 0.03784175 0.04865463 0.05041968 0.05168281
 0.04431665 0.0517258  0.04669901 0.04389616 0.05167856 0.04265187
 0.04120897 0.03801862 0.04803917 0.04113548 0.03067507 0.04037662
 0.05515183 0.04611236]","[-1.e-09  1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09  1.e-09 -1.e-09 -1.e-09
 -1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09  1.e-09
 -1.e-09  1.e-09 -1.e-09 -1.e-09  1.e-09 -1.e-09  1.e-09 -1.e-09 -1.e-09
 -1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09]","[ 1.e-09  1.e-09  1.e-09  1.e-09  1.e-09  1.e-09  1.e-09  1.e-09  1.e-09
  1.e-09  1.e-09  1.e-09  1.e-09  1.e-09  1.e-09 -1.e-09  1.e-09  1.e-09
  1.e-09  1.e-09  1.e-09  1.e-09  1.e-09  1.e-09  1.e-09  1.e-09  1.e-09
 -1.e-09  1.e-09  1.e-09  1.e-09  1.e-09]"
z,4,0.4736196458339691,0.8590466380119324,0.02088319882750511,-8.749999613755222e-10,4.374999806877611e-10,0.007460488472133875,4.841229084284748e-10,8.992183664346953e-10,"[0.01979556 0.03047382 0.0175438  0.02865163 0.0167103  0.01663099
 0.03585056 0.0154403  0.02280541 0.02566211 0.02804786 0.01964648
 0.01231245 0.02224311 0.01034174 0.01983258 0.02299754 0.01379445
 0.02947132 0.02498017 0.0149912  0.03099084 0.0174693  0.02262131
 0.02647048 0.03346369 0.0111927  0.02778591 0.02224421 0.00730751
 0.0134139  0.00707914]","[ 1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09
 -1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09
 -1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09 -1.e-09
 -1.e-09  1.e-09 -1.e-09 -1.e-09 -1.e-09]","[-1.e-09 -1.e-09  1.e-09  1.e-09  1.e-09  1.e-09  1.e-09  1.e-09  1.e-09
  1.e-09 -1.e-09  1.e-09  1.e-09 -1.e-09 -1.e-09  1.e-09  1.e-09  1.e-09
  1.e-09  1.e-09  1.e-09  1.e-09  1.e-09 -1.e-09  1.e-09  1.e-09 -1.e-09
 -1.e-09  1.e-09  1.e-09  1.e-09 -1.e-09]"
